#MCS	Surface_energy
122800	8249.49724343982
122900	8473.727667720048
123000	8881.518414318176
123100	8254.903652122477
123200	8185.75378526819
123300	8288.867374906933
123400	8718.198538751978
123500	8243.95988612069
123600	8191.689936640776
123700	8189.64870578797
123800	8648.689704438497
123900	8702.497266604338
124000	9652.121315545175
124100	9421.994443512875
124200	8216.204147797362
124300	8989.821778749241
124400	9111.710699660647
124500	8534.522661932306
124600	8711.065118388
124700	8407.076482810975
124800	8817.315436962774
124900	9169.501361858434
125000	9303.01367326297
125100	8759.575021635957
125200	9484.014777060196
125300	9051.203387140442
125400	10147.516334051496
125500	9466.415778324688
125600	9290.007183173928
125700	9251.917415600894
125800	8913.370433723658
125900	9370.441517251873
126000	9178.604064382578
126100	9258.288414730976
126200	10241.3718629002
126300	9310.408253583026
126400	9514.005410966169
126500	9223.336645159343
126600	8781.854157527527
126700	9750.50500203465
126800	10096.451902542674
126900	9774.332658904092
127000	10060.504655001712
127100	10115.64150686396
127200	10177.960498043138
127300	8309.204003469815
127400	9337.38006550078
127500	10407.256177124655
127600	9999.59817731317
127700	10133.643262818505
127800	9749.452023545682
127900	10053.996911090424
128000	10568.406011165536
128100	10086.516806089232
128200	10258.951369069935
128300	9999.644112198988
128400	10085.31016739648
128500	11068.7562015633
128600	10621.03155400497
128700	9892.738555569633
128800	9812.321299235178
128900	10475.475073732228
129000	9733.907254921514
129100	9936.684051058495
129200	10136.790363019647
129300	10409.785713678031
129400	10204.467736414776
129500	9702.908384513694
129600	10006.508499826048
129700	10395.690931449877
129800	10640.06317223003
129900	10633.085824157064
130000	9766.692524998227
130100	10503.670659615937
130200	10198.590307552418
130300	9742.758922624032
130400	9913.84842309819
130500	9468.537455156913
130600	10403.698243843894
130700	9540.42566011322
130800	9877.055860641958
130900	10292.862775852598
131000	9895.545279971175
131100	10018.971285502988
131200	10249.621294134104
131300	9985.037711682384
131400	10180.664512737745
131500	10324.604173285705
131600	9874.403648668162
131700	10078.535393138214
131800	9610.417307361527
131900	9798.751503396523
132000	9362.20557959112
132100	10263.347778008887
132200	10777.905063431657
132300	10276.174232018373
132400	10110.733255934902
132500	10535.37029186135
132600	9903.93474661219
132700	9021.999344275713
132800	9474.325954937292
132900	10941.05876288112
133000	9903.325893764379
133100	9901.269246624022
133200	10190.931427014753
133300	10167.192342118597
133400	9970.068232441254
133500	9895.267022505228
133600	10748.75857999806
133700	9867.948051459589
133800	10536.617548908283
133900	9588.403274289929
134000	9995.601874108615
134100	9790.103421811713
134200	9572.17722133481
134300	9827.978955003655
134400	9724.87983381936
134500	9519.839968657216
134600	10705.287637283469
134700	10600.456143651756
134800	10338.629967371917
134900	10038.529392253009
135000	9639.299438274596
135100	10101.148243880989
135200	10209.704156781094
135300	10914.195588649372
135400	10311.917533075944
135500	9644.733328673065
135600	10055.267083663588
135700	9576.078518061104
135800	11172.034940877156
135900	9792.054773969594
136000	9621.256315340965
136100	10259.547003256985
136200	10889.879388127336
136300	10072.145992691241
136400	10645.00720982266
136500	10922.02599944471
136600	9656.018124534741
136700	10970.456083953795
136800	10643.788969999552
136900	9704.223431333074
137000	10278.16341620474
137100	11358.172443142059
137200	10247.88392838085
137300	11356.123354207733
137400	10526.296212986435
137500	12083.371773760246
137600	10443.902367690418
137700	10231.772925951693
137800	10455.611572476819
137900	9984.363116206667
138000	10219.14522958746
138100	11142.10459204467
138200	10147.71970582215
138300	11015.365597796193
138400	10393.869189668028
138500	10184.140144828663
138600	10637.198669584432
138700	10011.550340474547
138800	10208.934721078884
138900	9965.89694609888
139000	11031.661919740807
139100	11083.13621289297
139200	10533.809010738658
139300	10820.630538335176
139400	10590.899155984527
139500	10381.757648410929
139600	10777.951967004235
139700	11867.700459795942
139800	10467.821628283695
139900	10772.111127347027
140000	10598.58184428993
140100	9978.886233941754
140200	10765.867445457954
140300	9992.453446593241
140400	11219.62345193183
140500	11471.282733163023
140600	11333.787337024292
140700	10132.160021180856
140800	10959.757112057981
140900	10375.806189767429
141000	10792.89467314727
141100	10698.56373257735
141200	10922.121316312885
141300	11604.034418426845
141400	11057.766314167231
141500	10213.40654772986
141600	11156.531104972883
141700	10804.598275514674
141800	10341.60578721426
141900	10952.749471436024
142000	10970.329937633467
142100	10383.25977483594
142200	9961.308861184105
142300	11076.97921093734
142400	10176.852760742824
142500	9791.62723230593
142600	10462.7231727874
142700	10635.850310088179
142800	11009.925599495156
142900	11515.666810385292
143000	11502.202863281233
143100	11933.92626862161
143200	10007.335266958424
143300	11715.273902367615
143400	10989.462935204245
143500	11694.414764111893
143600	11335.549637849386
143700	11979.195171060195
143800	11145.17486477816
143900	11203.926059871548
144000	10321.653055227993
144100	12354.604980220347
144200	10896.428832734342
144300	11745.830302166763
144400	10900.506239395043
144500	11594.82427030167
144600	11415.391076900642
144700	12531.131506077978
144800	11528.114664229452
144900	12454.371527298483
145000	12496.80057899084
145100	12139.572040267329
145200	11895.362950320585
145300	11290.490147563596
145400	12266.349923821896
145500	12382.262334573812
145600	12155.783272702447
145700	11541.412449698197
145800	12383.261404010073
145900	12312.363693840494
146000	12641.609150485765
146100	11794.676195864173
146200	12080.485453480047
146300	12792.79269113117
146400	12414.227899332016
146500	11967.985242961731
146600	12696.911087858736
146700	12148.498327267675
146800	12116.65182289662
146900	12680.181376673012
147000	13552.883570465063
147100	13812.148779858664
147200	12113.621557662736
147300	13107.61205830692
147400	12658.17476155896
147500	12512.098613818425
147600	12730.111707901639
147700	13955.294814729335
147800	13842.146519265914
147900	13334.795625719891
148000	12893.711938254706
148100	13049.382140016136
148200	12669.930179223345
148300	13413.91682199109
148400	12848.504459788159
148500	12906.58851335965
148600	12186.291769077849
148700	13045.04199183323
148800	13478.785207032903
148900	13053.569595407025
149000	13135.03818423237
149100	12912.653002374067
149200	13514.684196494234
149300	12871.488431090424
149400	13094.99557716442
149500	13249.629199860206
149600	13100.632557605479
149700	13156.242587173367
149800	12256.989064020128
149900	11968.269760221283
150000	13005.966378203935
150100	12310.491378108503
150200	12766.876718201382
150300	12239.405212012947
150400	12480.830671382213
150500	12182.172115245683
150600	11705.57426597084
150700	13095.18530897954
150800	12139.5869913177
150900	12135.976236364215
151000	12489.158607666932
151100	11620.943123727207
151200	11808.112995584339
151300	11934.623500207597
