#MCS	VS_mean
73900	0.375497557997558
74000	0.3767776760276761
74100	0.3815385632885632
74200	0.3820776353276354
74300	0.3871156898656899
74400	0.3705701566951567
74500	0.3822995522995522
74600	0.37038176638176645
74700	0.3797621082621082
74800	0.3808112535612536
74900	0.3834339641839642
75000	0.38552421652421653
75100	0.3707777777777778
75200	0.3803091168091168
75300	0.3780299145299145
75400	0.360349358974359
75500	0.38293437118437124
75600	0.37761090761090765
75700	0.37368131868131865
75800	0.37796825396825395
75900	0.3863703194953195
76000	0.3849444444444445
76100	0.38580163817663815
76200	0.3609134106634106
76300	0.3859968966218966
76400	0.38701851851851854
76500	0.3825940170940171
76600	0.3771655474155474
76700	0.37522446072446075
76800	0.38864041514041514
76900	0.3728746438746439
77000	0.3706007834757835
77100	0.3839558404558406
77200	0.3807293447293447
77300	0.3791923076923077
77400	0.3742606837606838
77500	0.3826652421652422
77600	0.38141463166463163
77700	0.36370538258038254
77800	0.3797852564102564
77900	0.3811404151404152
78000	0.3788632478632479
78100	0.36583542973629185
78200	0.37796296296296295
78300	0.37711238298738303
78400	0.37437352462352463
78500	0.3791424501424502
78600	0.37088705738705735
78700	0.3745027472527473
78800	0.37766687016687017
78900	0.3751997863247863
79000	0.3796670736670737
79100	0.3744305555555555
79200	0.36900773300773304
79300	0.36947680097680097
79400	0.3838446275946277
79500	0.37257814407814416
79600	0.3884472934472934
79700	0.3745383597883598
79800	0.37560765160765164
79900	0.37550000000000006
80000	0.38018910256410254
80100	0.38047939560439564
80200	0.3762604802604802
80300	0.3762089438339439
80400	0.37478632478632484
80500	0.3736217948717949
80600	0.3637496947496947
80700	0.3864519230769231
80800	0.3719957264957266
80900	0.3821749084249085
81000	0.3687122507122508
81100	0.35839209401709404
81200	0.3736050061050061
81300	0.37623865486365493
81400	0.366976393976394
81500	0.3589856023606023
81600	0.3744387464387465
81700	0.3912990435490436
81800	0.3747564102564103
81900	0.3755858770858772
82000	0.3840263532763533
82100	0.38976465201465205
82200	0.38561803011803014
82300	0.3689105616605617
82400	0.37478570986179677
82500	0.3802411582670204
82600	0.37128917378917375
82700	0.3741464183964184
82800	0.38123361823361823
82900	0.35892022792022793
83000	0.3687685185185185
83100	0.3742506105006106
83200	0.3714597069597069
83300	0.3790356125356126
83400	0.38354558404558403
83500	0.3690257427757428
83600	0.38060897435897434
83700	0.37253133903133906
83800	0.3762592592592593
83900	0.38772120472120475
84000	0.3700169413919414
84100	0.383454008954009
84200	0.37880341880341883
84300	0.36660256410256414
84400	0.3849608770858771
84500	0.3850655270655271
84600	0.3784650997150998
84700	0.3757193732193732
84800	0.3805335775335776
84900	0.38488532763532773
85000	0.3746880341880341
85100	0.3753017908017907
85200	0.3784000322793427
85300	0.38201780626780635
85400	0.38899287749287753
85500	0.3818407610907611
85600	0.3758463169971791
85700	0.3720556064306065
85800	0.3895156695156695
85900	0.377014245014245
86000	0.36849730362230365
86100	0.375502849002849
86200	0.38299026005922554
86300	0.3717606837606837
86400	0.3842706552706553
86500	0.3843490028490029
86600	0.3769864672364673
86700	0.3690441595441595
86800	0.36659055759055753
86900	0.3780853683353683
87000	0.36721937321937315
87100	0.38286337768234324
87200	0.375792735042735
87300	0.38048717948717947
87400	0.3836289173789174
87500	0.3643593304843305
87600	0.3754832621082622
87700	0.3748726088726089
87800	0.37608547008547005
87900	0.38751307488807485
88000	0.38734900284900287
88100	0.3719818884818885
88200	0.3772153032153032
88300	0.3744663207163207
88400	0.3857006512006512
88500	0.37497863247863256
88600	0.37114936914936913
88700	0.37435215710215713
88800	0.3801563235476279
88900	0.36851617826617833
89000	0.37698249898249897
89100	0.36881089743589746
89200	0.3817669922669923
89300	0.3706488603988604
89400	0.36997222222222226
89500	0.37975000000000014
89600	0.37658872608872607
89700	0.3733180708180709
89800	0.3635943223443223
89900	0.37779181929181926
90000	0.3766071937321938
90100	0.3773929588929589
90200	0.36191066341066347
90300	0.3826566951566952
90400	0.37663634513634514
90500	0.3776082621082621
90600	0.368457671957672
90700	0.37887861212861207
90800	0.37232193732193736
90900	0.37818406593406595
91000	0.37300284900284897
91100	0.38414346764346774
91200	0.3749088319088319
91300	0.3810556573056573
91400	0.3854818376068377
91500	0.3635522995522995
91600	0.3735541310541311
91700	0.3736827431827431
91800	0.3698700651200651
91900	0.36515995115995115
92000	0.3604254171754171
92100	0.3732487789987789
92200	0.3708482905982906
