#MCS	VS_mean	VS_ideal_mean	Q_mean	D_mean
16500	0.439746217394205	0.6287427226849754	0.6965590354396077	187.0374313273303
16600	0.43715155788966137	0.6283529693333185	0.6922080064280633	187.83518806896208
16700	0.4395470856106744	0.630122699293264	0.6944968558549163	188.6259029841773
16800	0.43942657070681695	0.630528733636769	0.6939979557120496	189.45877021981283
16900	0.43844647170627654	0.6302025627238534	0.6926163835141906	190.2524199959642
17000	0.4425972915230218	0.6327964290567056	0.6967829653928367	191.0299275478147
17100	0.44173777499964567	0.6325268604498967	0.6959624631586846	191.88262153944416
17200	0.44073368755031	0.6313132505290112	0.6953513071180036	192.7448156053058
17300	0.448714048889429	0.6360695595963262	0.7033321975597917	193.56050575725985
17400	0.44503517686828586	0.6349393990274135	0.6986153735630577	194.33927048642477
17500	0.4419542390307082	0.6325960485600399	0.6956617690860427	195.09418528790945
17600	0.4468592379910406	0.6367920839937115	0.6987746484774665	195.84849140239817
17700	0.44535610101775047	0.6364074729163641	0.6970191832043112	196.65600474074654
17800	0.44427607983263045	0.6356371033012129	0.6956609814717365	197.4997079562387
17900	0.4485948470215761	0.6378959510992502	0.7001372359683516	198.3130854533996
18000	0.4486155932461726	0.6387139452371514	0.6997683798050047	199.05587223861406
18100	0.4536373187548684	0.6407954275758587	0.7052785948676795	199.79021332250318
18200	0.44683276413934875	0.6385086374367039	0.6967709788288268	200.5858417046905
18300	0.44909032714171404	0.6382237518954816	0.7003673110297582	201.34652774674157
18400	0.44891631467845344	0.6400453715695358	0.6981744402715293	202.1202837237854
18500	0.45052967289237683	0.6393017969357854	0.7007595941903563	202.90697428002377
18600	0.4566503241867832	0.6432361352720178	0.7071859327917113	203.61068986846084
18700	0.45668189409620474	0.6443709433075123	0.7055424968190581	204.34991251107542
18800	0.45353177593793587	0.643106781757145	0.7019853123106699	205.11644604000858
18900	0.4548259108646287	0.643778665328708	0.7029468139876209	205.88940639433383
19000	0.4544626839200412	0.6430755820973184	0.7028347724512914	206.5609247021209
19100	0.45431207192397777	0.6433935626946355	0.7023693832842475	207.30631274970293
19200	0.456366421269304	0.6442364738330175	0.7052516296453277	208.00614428502476
19300	0.46159916183277483	0.6476794890061861	0.7100813066165899	208.76695503699963
19400	0.4586016940853454	0.6458767616034742	0.7064932935717653	209.43366143330127
19500	0.4584189206445694	0.6464717018586106	0.7058669872400662	210.10228257668544
19600	0.4576725512022202	0.6465834829874892	0.7035168964120261	210.78747135167632
19700	0.4570924347326569	0.6462837402691965	0.7041145296230866	211.47330595385728
19800	0.4570381279554882	0.6469330632362691	0.7022090592392106	212.13425096964767
19900	0.4603088585719556	0.6474618703775451	0.7074769727182866	212.84032849609306
20000	0.46252380081164857	0.6497852719755948	0.7090850589858421	213.54866371379686
20100	0.46364116142860806	0.6513191558676656	0.7086654067593957	214.25750621921233
20200	0.4631505936256543	0.6510882213968467	0.7085925477383412	214.91684534006873
20300	0.46351223694225085	0.6511519969181989	0.7087260266384817	215.61163686762873
20400	0.46017236238173487	0.6488215517578609	0.7051261564967777	216.29696090545335
20500	0.460924284838308	0.6508587504013409	0.7049944943159993	216.92946534955288
20600	0.46470351111549874	0.651899252719164	0.709836824681417	217.7314132737261
20700	0.461451836191088	0.651388300007008	0.7048861522482595	218.43935377487597
