#MCS	Volume_energy
122600	70304.53495311586
122700	69089.5810318073
122800	69533.99849498348
122900	69907.14185130662
123000	70552.87428238752
123100	70707.30305627146
123200	69628.66724359262
123300	69591.25300011871
123400	71319.49293139303
123500	70897.30025638423
123600	72158.05309505742
123700	70082.5842436717
123800	70991.74900851473
123900	70047.19771961153
124000	70339.96631765699
124100	70696.33420339544
124200	69774.49026935764
124300	72156.18764092965
124400	70368.92394773006
124500	71669.24438294202
124600	70113.6701233039
124700	71238.67322433303
124800	71603.19446499858
124900	72708.96237708002
125000	72426.2352239354
125100	71867.82907384376
125200	71445.19343934242
125300	71001.37315224766
125400	71569.42534768743
125500	71579.0275037524
125600	71447.23580915798
125700	73342.09992862059
125800	72409.39552166713
125900	71444.27378129956
126000	70756.49190312157
126100	71181.66922072056
126200	71944.46876542007
126300	70656.53068889181
126400	72071.93849956756
126500	70669.90308741671
126600	72028.23473957366
